chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5876_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5877_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5878_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5881_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5883_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5880_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5891_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5882_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5885_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5884_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5893_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5887_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5888_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5895_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5896_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5894_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5886_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5897_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5900_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5901_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5890_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5892_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5899_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5898_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5905_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5907_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5910_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5904_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5911_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5916_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5906_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5913_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5915_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5912_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5918_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5919_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5923_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5924_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5926_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5922_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5928_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5927_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5933_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5932_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5929_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5930_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5935_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5937_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5934_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5943_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5931_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5942_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5936_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5938_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5940_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5946_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5947_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5950_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5951_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5952_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5941_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5949_found_1_times
chordata_Salvelinus_umbla;chordata_Salvelinus_alpinus;chordata_Salvelinus_taranetzi;chordata_Salvelinus_confluentus;chordata_Salvelinus_malma,coi,sequence_5948_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_8_found_739_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_111_found_4_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_112_found_4_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_220_found_3_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_221_found_3_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_219_found_3_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_222_found_3_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_607_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_606_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_609_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_599_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_598_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_604_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_611_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_613_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_602_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_600_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_603_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_608_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_601_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_612_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_605_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_610_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1941_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1939_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1944_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1943_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1938_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1942_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1940_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1951_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1946_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1953_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1949_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1945_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1948_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1952_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1947_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1950_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1959_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1956_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1955_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1954_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1962_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1960_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1963_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1961_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1957_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1965_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1958_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1967_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1968_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1964_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1966_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1974_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1972_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1969_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1976_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1970_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1971_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1973_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1981_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1975_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1985_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1978_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1983_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1979_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1980_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1977_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1986_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1989_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1982_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1984_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1990_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1992_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1995_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1988_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1987_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2000_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1991_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1998_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1996_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1999_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2001_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1994_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2002_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2004_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2005_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_1993_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2003_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2008_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2007_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2006_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2010_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2009_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2016_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2013_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2017_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2015_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2020_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2018_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2021_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2022_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2011_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2014_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2012_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2019_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2023_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2026_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2024_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-allalberta,sequence_2025_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_30_found_587_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_148_found_3_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_147_found_3_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_382_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_381_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_384_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_386_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_383_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_385_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_388_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_391_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_389_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_387_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_394_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_392_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_390_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_393_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_396_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_398_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_397_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_395_found_2_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1439_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1445_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1443_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1438_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1437_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1447_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1449_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1444_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1441_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1451_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1450_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1440_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1442_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1453_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1448_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1446_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1454_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1460_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1457_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1464_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1455_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1462_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1459_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1465_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1456_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1458_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1463_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1467_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1470_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1461_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1466_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1471_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1473_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1468_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1469_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1475_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1472_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1476_found_1_times
chordata_Carassius_gibelio;chordata_Carassius_auratus,coi-mix,sequence_1480_found_1_times
